"business_id","business_lat","business_long","business_stars","business_stars_pre_2020","review_count","review_count_pre_2020","check_in_count","check_in_count_pre_2020","attribute_count","business_park","business_happy_h","business_price","business_open","n_photo"
"-kYESienondGaj9TFadkUg","39.954262","-75.211595","4.0","3.9",112,"116",116,"116",11,1,0,"2","0","2"
"KYPhGJIibu_7ePIX4HNs6A","39.9531368","-75.2186607","4.5","4.3",275,"225",199,"177",17,1,0,"2","1","6"
"kypOp0miYsMvXhuSFXs8dQ","39.8946117","-75.2292952","3.0","3.3",39,"34",339,"333",2,0,0,"2","1","4"
"kZ1q0K13tFYG_ZJrVvsJHA","39.9495313759","-75.1621570259","4.0","4.1",2000,"1808",3679,"3475",13,1,1,"2","1","47"
"KZ2V1ZPnrwoT0zcJunyIQw","39.94867722","-75.1674140655","3.5","3.4",258,"249",473,"462",15,1,0,"2","1","3"
"KZIuyooXzm7Y0x78YO7n8Q","39.9491826","-75.162953","3.5","3.6",8,"8",NULL,NULL,5,0,0,"1","0",NULL
"KZl-0F4hKwhKSLPmT-A6dw","39.9861271598","-75.2474845","3.5","3.5",122,"94",60,"56",11,0,0,"2","0","5"
"KzSL2VzyT7bdHd0bhMyanw","39.9299439","-75.1628404","4.0","3.9",56,"56",33,"33",10,1,0,"2","0","1"
"kzy0Kf7z1ucbL2sVbfAFsg","39.9529565","-75.1702986","3.5","3.6",184,"160",139,"125",20,1,1,"3","1","5"
"KZyyoQ_nxLMyzO4d_Ts-NQ","39.9368281573","-75.1602197256","4.5","4.7",105,"102",208,"199",11,1,0,"1","1","4"
"l02jjfbmaLhHKCX39FOrBg","39.9549604","-75.1573313","4.5","4.5",12,"8",15,"15",1,0,0,"1","1","1"
"L0c6-mnkcV9fXLk0--dkWQ","39.94731","-75.166551911","2.5","2.5",418,"424",942,"939",14,1,0,"2","0","2"
"L0cREFNSrDZbozJYWwn5_A","39.9111895","-75.1701","3.0","3.0",56,"52",21,"21",8,1,1,NULL,"0","1"
"l0EaGQCdik3sXG1mX0D6aQ","39.950533","-75.146257","3.5","3.4",100,"102",78,"78",10,1,0,"2","0",NULL
"L0zMk5SXnqR0JLEe0XY20g","39.948832","-75.144063","4.5","4.3",352,"311",913,"878",21,1,1,"2","1","9"
"l13B2broZhTkhKZRRS87OA","40.0377140603","-75.0387135521","3.0","3.4",38,"35",12,"12",8,0,0,"1","1",NULL
"L1xIj8vAvZrZdfEVbH4qTg","39.9404037","-75.1758562","2.0","2.1",66,"53",40,"40",3,0,0,"2","1",NULL
"l2AIWFZ3ILuS4ovhdp_eeA","39.9413318","-75.1480397","3.5","3.4",97,"97",160,"160",9,1,0,"1","0","2"
"l2H2TDEpnAGSi9SG6evqww","40.034592","-75.173702","4.0",NULL,13,NULL,1,NULL,2,0,0,NULL,"1",NULL
"l2jU6XzbNbv_k1S7-IsQQA","39.9644501","-75.2241823","3.0","3.0",8,"5",6,"6",6,0,0,NULL,"1",NULL
"L2pmVQMrpY-yZwZkZoRt5g","40.0334795","-75.1758562","2.5","2.2",46,"38",28,"24",7,0,0,"1","1",NULL
"_l2qMhWrwrYp-HoiBkfi-Q","40.0709591","-75.1578899","4.0","4.4",13,"9",24,"21",6,1,0,"1","1",NULL
"l2TdZEPHrboWrMUnoFB1RQ","39.9630572","-75.1643311","4.0","4.5",69,"26",9,"7",10,1,0,"2","1","6"
"L3V21nAe-CicW2bvtNWa0g","39.953333","-75.156571","3.0","3.2",118,"111",25,"25",6,0,0,"2","0",NULL
"L-43PIGGgYV6BoK-GaW4Vw","39.9437655","-75.1676599","4.5",NULL,18,NULL,17,NULL,7,1,1,"2","1","5"
"l4AjbrjS91Z70AYQbABxvA","39.9339504","-75.1581469","4.0","3.8",147,"141",392,"383",10,1,0,"1","0","2"
"L4G5ABxhYHQAKIcT0818_A","40.032919","-75.21426","3.5","3.5",157,"145",329,"323",6,1,0,"1","1","4"
"L4kfcADLCU4T33i7Z0CkuA","39.9419372505","-75.1446834884","4.0","4.0",546,"468",351,"323",21,1,1,"2","1","15"
"L4xQO6dGB193NuuY4_PkGA","39.948104","-75.159407","2.5","2.4",17,"18",48,"48",7,1,0,"2","0",NULL
"l4YoHcvnsK7ICDrTqL7EEg","39.955307","-75.171122","4.5","4.3",129,"63",96,"62",17,1,1,"3","1","13"
"l5Ie83k7G00K0EOv-qLc8A","39.970406","-75.1446988","5.0","4.9",8,"8",5,"5",4,0,0,"1","0",NULL
"L6oy16zB52ZkaD6N8-D-Yg","40.036142","-75.174734","4.0","3.7",10,"9",NULL,NULL,0,0,0,NULL,"1",NULL
"L7JyruCnXOSHTNAJ-oIIxQ","39.9420166","-75.1475905","3.0","3.2",39,"39",21,"21",11,1,0,"2","0",NULL
"L7R7CGnHw2jlAw2MMRUQow","40.068067","-75.006396","3.0","3.2",5,"5",8,"8",7,0,0,"1","1",NULL
"l8gAoQqqVfphPe9jmIJZ3g","40.0924685","-74.9629393","4.5","4.4",349,"239",985,"858",15,1,1,"3","1","35"
"l8hunlyP2nL1XxNpEu-zLQ","39.9817082","-75.1208943","4.5","4.4",23,"18",18,"18",5,0,0,"1","1",NULL
"L8jywv8RrssSIHn1f-ZYKQ","39.953042","-75.217928","5.0","4.9",16,"16",40,"29",5,0,0,"1","1",NULL
"l8VedGQFMLtTz2zRmpTlxA","39.9284359","-75.1712655","4.5","4.5",383,"324",542,"503",11,1,0,"1","1","10"
"l9U0fpXrdJ2WDgKI4MGuOw","39.9500315","-75.1623589","3.0","3.3",98,"95",436,"436",11,1,1,"1","0","1"
"l9vXb16zmmFBDtozL6B6Vw","40.0105246","-75.0856163","4.5","4.6",12,"9",3,"3",2,0,0,NULL,"1","7"
"L9wRaPRmm6k3O1w9mEszYw","39.9588922","-75.1458732","4.5","4.5",6,"6",2,"2",0,0,0,NULL,"0","4"
"LACylKxImNI29DKUQpWuHw","39.949709197","-75.1549760369","2.0","2.4",32,"25",124,"122",8,0,0,"1","1","4"
"lAGS4ujbBQiSX_WL1GPkIg","40.0037398","-75.0946608","4.0","3.9",76,"78",196,"194",9,1,0,"1","1","1"
"lAni_2IBdJOUMGXYXSmU2g","39.94883","-75.165919","2.0","2.2",89,"83",199,"195",16,1,1,"2","0","1"
"Laqf1fHOcmqe1yGZrxKw_w","40.0599953","-75.1907261","3.5","3.4",108,"100",141,"139",12,1,0,"2","1",NULL
"LaqJHvI5NCKYAFvh_G88_Q","39.9604001096","-75.1977940276","4.0","4.1",16,"16",8,"8",9,0,1,"2","0","2"
"LaTe2iIyih62D1kCQ0hflA","39.9614139091","-75.1560202986","4.0",NULL,51,NULL,43,NULL,12,0,1,"2","1","4"
"LAWaTIkUSof5xIcr3sJEkQ","40.0606979482","-75.1674421504","3.0","3.0",6,"6",3,"3",4,0,0,"2","0",NULL
"LAx7f7-pG9-8U399x9Tp2A","39.9497563","-75.1480623","3.5","3.8",39,"31",53,"39",9,1,0,NULL,"1","6"
"laXWQMgAW2kUfAH7Y-xH8w","39.940123","-75.157842","4.5","4.3",120,"105",362,"331",5,1,0,"1","1","9"
"LB9_i89g1iUIInJ7cK9EJw","39.9534989","-75.1658782","3.0","3.0",8,"9",2,"2",4,0,0,"1","1",NULL
"LBDIwmGed02sn5Z5CFIyPQ","39.9631567","-75.20264","4.0","4.2",112,"74",61,"51",11,1,0,"1","1",NULL
"lBHZc-fGzL8fRWREy7VlZA","39.9221","-75.18726","1.0","1.0",17,"13",11,"9",2,0,0,"1","1","3"
"lbjJ2ACmmYvhCXcWav-E0Q","39.951669","-75.163983","4.5","4.4",9,"10",38,"38",8,0,0,"2","0",NULL
"LBXnNajuMTR6rFR23oalcg","39.9566244","-75.194436","4.0","4.0",48,"43",53,"44",11,1,1,"2","0","1"
"lCetcbxQr52TTGmGmXzQcw","40.0540854","-75.0704686","3.0","3.2",85,"79",216,"212",10,1,0,"2","1",NULL
"LCXRkGG1RhisKLVTHH3jiQ","39.9167625","-75.1690051","3.5","3.6",43,"47",110,"110",9,1,0,"1","1",NULL
"ld1b8y_PHH6Mn_e7T0u04g","39.8946117","-75.2292952","4.0","4.0",95,"82",94,"89",3,0,0,"2","1","3"
"Ld7wYAcFvyErl_RfLc-uiA","40.0128847","-75.1901845","3.5","3.4",68,"71",161,"161",11,1,0,"2","0","1"
"LD9Zw55zDpA3CD2wJfhSLQ","40.073726","-75.16716","2.0","2.2",6,"6",NULL,NULL,5,1,0,NULL,"0",NULL
"Ldch7Nc5gaZrhcIRd7mcjw","39.9535852","-75.1609794","4.0","3.8",400,"376",1575,"1564",13,1,0,"2","1","11"
"lDJsJI1Ixe3tjPxoHC_Lvw","39.9169871","-75.237389","2.5","2.3",12,"8",5,"4",7,0,0,"1","1",NULL
"LdK6Tqr9-QK8eNezCUes9A","40.0359954","-75.2359063583","4.5","4.4",206,"176",187,"179",16,1,0,"1","0","1"
"ldr7iDtxFXX-q7tJuXqlGQ","39.9497082","-75.1439349","3.5","3.4",554,"497",1529,"1499",15,1,1,"2","1","12"
"ldTsXru9q1V-aC6iM7BH-w","39.9824443591","-75.1559102741","1.5","1.0",6,"2",NULL,NULL,7,0,0,"1","1",NULL
"le0jxDSzFaDKS58n12yOIA","39.9168703","-75.2375485","4.0","2.0",6,"2",NULL,NULL,NULL,0,0,NULL,"1",NULL
"Le6m4lVrBQdBY3u0xOd_hA","39.9023035","-75.242038","2.0","1.7",19,"14",34,"27",6,0,0,"1","1",NULL
"lEC_8UDzg206jEawykDguw","39.9492309","-75.1507462","4.5","4.7",11,"6",35,"17",1,0,0,NULL,"1","1"
"LEwyF97d5SS_V4kLwSMu3A","39.970211","-75.148728","3.0","3.0",39,"39",21,"21",9,1,0,"2","0","2"
"LF1hK-Q68vY3t7Xrrd6mLw","40.0388462","-75.1776332","2.5","2.9",11,"8",12,"12",10,1,0,"1","1",NULL
"lfIQztu4b_W4b7uCMzmyLA","39.9318952885","-75.1462325355","4.0","3.9",121,"123",392,"392",11,1,0,"2","0",NULL
"LFmq7ZPuuTybUXht0n-bVQ","40.031862","-75.107067","2.5","2.5",16,"17",2,"2",5,0,0,"1","1",NULL
"LFOiOxKTB0oDELEJ0yjBhw","39.9807091313","-75.1514035119","3.0","3.0",74,"74",258,"253",15,1,0,"1","0","3"
"LfQBrluW-nAR-VEuS_MNiw","39.9636975","-75.1961457","3.0","3.0",9,"8",4,"4",2,0,0,"1","1",NULL
"LfrCUDzg66jncxLvNxBnlg","39.9453439","-75.1642327","4.5","4.2",163,"131",97,"92",16,1,0,"2","0","4"
"lFs4LIQn_kbsLozQzk-4Qg","39.9389055424","-75.157853149","4.5","4.4",161,"160",1751,"1715",9,1,0,"1","1","10"
"lFYqN66bnwx8MiaIAtesoA","39.9482894","-75.1639634","3.5","3.7",295,"293",1264,"1264",11,1,1,"2","0","10"
"l_FzESKdJPs41Ll5y35xUg","39.977314661","-75.1592983529","2.0","1.8",9,"9",1,"1",NULL,0,0,NULL,"0",NULL
"LgAuYz5cQe3zTxuteJ4VyQ","39.949130566","-75.1616937821","3.5","3.3",432,"425",1327,"1316",14,1,1,"2","1","1"
"lGwmPQcKEGPIEWKGSoM1kw","40.087259","-74.961747","3.5",NULL,20,NULL,9,NULL,11,1,1,NULL,"1","11"
"lh3ApskP-4XVdsQ-82792g","39.9451009","-75.1630885","3.0","3.3",209,"200",562,"545",13,1,0,"1","1",NULL
"lh3QYUmMsx1gSnH2dYwJSg","39.965276","-75.134904","4.0",NULL,6,NULL,4,NULL,NULL,0,0,NULL,"1","2"
"lHN1ljK30dCRgV6de1fFPw","40.0675197","-75.1471273","2.5","3.1",24,"19",21,"20",7,0,0,"2","1",NULL
"lHu1ObJBD8IWLJGUpk87QQ","39.8780119385","-75.2394390106","3.5","3.7",108,"99",621,"614",4,1,0,"2","1",NULL
"L-hvp_vsi16XTFCdf7yf7A","40.0074797274","-75.2126632343","3.0","3.0",26,"26",108,"108",9,1,0,"1","0",NULL
"LHzg5i6hX1Qb3OxtWJ4QDQ","39.9837685","-75.1017843","5.0","5.0",9,"5",19,"18",6,0,0,"1","1",NULL
"Li0rvEbw0kGwYcwGM2HJxg","39.9633909","-75.1468081","4.5","4.3",39,"38",7,"7",11,1,0,NULL,"0",NULL
"li4Yw2cG968EiymHMCdoXg","40.0608590409","-75.0447888735","3.0","3.1",25,"27",114,"111",7,1,0,"1","1","1"
"LI-ajMokOWZpefMUA_UeWg","39.938687","-75.1574909","5.0","5.0",7,"6",5,"5",2,0,0,NULL,"0",NULL
"LiENf54-IvO7aSSI_-j_Qg","39.9498892802","-75.144053993","3.5","3.4",179,"182",741,"741",12,1,0,"2","0","7"
"lIgEQlXldrdW5uw_ceVsOg","39.9386103","-75.1581065","3.5","3.7",180,"180",116,"116",10,1,0,"2","0","2"
"LiHdRXlcj0GDm_e97oiwKw","39.9486228","-75.1647623","3.5","3.6",225,"241",481,"481",11,1,0,"2","0","1"
"lIOEBs50Uk45ehz7zrtYmQ","39.922337","-75.164854","4.0","4.2",71,"43",16,"14",10,1,0,"2","1","2"
"liPt8EZuHzf31IBLpZnhMA","40.1102701","-75.024101","4.0",NULL,8,NULL,1,NULL,3,1,0,NULL,"1",NULL
"LIWVmAbYIYiou-rr_-PfWA","39.9217729423","-75.1878497029","2.0","2.1",10,"8",16,"15",8,0,0,"1","1","2"
"liy3id4Wj1AaIduwETiVSQ","40.0310045","-75.0836118","2.0","1.6",13,"7",5,"4",2,0,0,"2","1",NULL
"LizaSXXtaPjbxGtwo_rw9Q","39.9413851","-75.1503311","4.0","4.0",260,"214",115,"99",9,1,0,"2","1","1"
"LJ4gWbiKjZLQ1RZhOzi1IA","40.023539","-75.2197385","2.5","2.6",8,"8",2,"2",5,0,0,NULL,"0","2"
"LJQzAt-l3G8l12WPwrwZPw","39.928481","-75.1653571","4.0",NULL,6,NULL,6,NULL,10,0,0,"2","1","3"
"LkasU7-347mpSm3erAQHyA","39.9522079227","-75.183563153","3.5","3.5",253,"207",276,"234",20,1,1,"2","1","41"
"lkO8fY3ZosD1Jqy9K-cHxg","40.04133","-75.226185","2.0","1.9",10,"10",5,"5",8,1,0,"1","0","1"
"lkQP24RF-W7Hvb2WOPJWAw","39.954332","-75.2033585","3.5","3.4",137,"137",356,"334",9,1,0,"2","1","4"
"LkTqiNDMvuWrTLOuoikHyQ","39.9687029","-75.1364723","4.0","4.1",63,"59",164,"160",13,1,1,"1","1","1"
"lKU_kljhbEQKIPaM1Zbqiw","39.947786438","-75.1618928091","4.0","4.1",1147,"986",1295,"1193",10,1,0,"2","1","45"
"lLFv8caNBqZ_UmtvVGMBrQ","39.941663724","-75.141329895","3.0","3.2",6,"6",12,"12",6,0,0,"2","1","1"
"LlT0_n7AU4C-WBP-I5DkeA","40.093788","-75.0317830592","1.5","1.7",18,"18",17,"17",7,1,0,"1","0","1"
"LM4-MPJIIwQlpBVZuzbJxg","39.9696821256","-75.1314063513","4.0","3.9",304,"295",324,"316",9,1,0,"2","0","4"
"LM54ufrINJWoTN5imV8Etw","39.9210273851","-75.1450284438","4.5","4.4",1564,"1318",2333,"2155",14,1,0,"2","1","57"
"-LmhsdQproqCf5EQoD06rQ","39.9227051442","-75.1861358061","4.5","4.5",10,"8",4,"4",1,0,0,NULL,"0",NULL
"lmn-S6L0JAi5bEput83j6w","39.9495193","-75.152609","4.0","3.8",35,"39",40,"40",7,1,0,"2","0","4"
"lmpjnr3sCLD84lfThoiQ3w","39.9481865634","-75.1536804065","4.0","3.8",99,"99",95,"95",18,1,1,"2","0","21"
"lMRBJZ5dt0c51GizF5EHig","39.9419336","-75.1447558","4.5","4.2",10,"9",3,"3",4,0,0,NULL,"1",NULL
"ln57otfbTmN8FsLlR4x57Q","39.9617934697","-75.1972103119","2.5","2.7",10,"11",28,"28",5,1,0,"1","0",NULL
"lne4yuLraZx-W_0f_CvTsg","39.9697715","-75.1400255","5.0","4.8",24,"24",27,"27",5,1,0,"2","0",NULL
"LnnWq5-4pTnBn96E3lQygw","39.9790436","-75.1550992","2.0","2.0",7,"6",51,"30",2,0,0,"2","1","2"
"LNRyU5-qWpJg4F6546a3Dg","39.9456328","-75.1658061","3.0","2.8",75,"73",58,"58",8,1,0,"2","0",NULL
"lnT7jlgdGpn-vppgToIDCg","39.9531914","-75.1594066","4.0","3.8",63,"63",157,"157",10,1,0,"1","0","1"
"_lnwx8hCqocTMGUxm0z0sQ","39.9538493","-75.1561114","3.0","3.1",7,"7",4,"4",4,0,0,"1","0",NULL
"LnZvGYbqozanOSevcftnrw","39.953549","-75.202991","4.0","4.2",314,"269",750,"731",14,1,0,"2","1","2"
"LO5yBY9uoowtq7FsaKPJXA","39.9714957","-75.1273589","4.0","4.1",559,"567",1922,"1913",13,1,1,"2","1","6"
"LOaaDZ9NZnGlz0OCbNQE6Q","39.961891","-75.154075","4.0","3.9",10,"9",NULL,NULL,5,1,0,"2","0","4"
"lOdf3USy1JvVP-1mWjhDSQ","39.938329","-75.144405","4.0","3.8",68,"65",147,"147",13,1,1,"3","0","5"
"_LOJW0XkOpj4O348GVRDeQ","39.9499542","-75.1621423","4.0","4.2",843,"846",1730,"1720",13,1,0,"2","0","12"
"loKMBVzemBJN0RMGwW8K8w","40.0155545","-75.1728699","4.5","4.7",25,"26",23,"23",13,1,0,"2","0",NULL
"LopGlCZ1ANqrTf8BqL0OWQ","39.9480929","-75.1536434","3.0","2.9",10,"10",23,"23",7,1,0,"2","0",NULL
"LozA3u1TmiNFJTwwtDEMjA","39.9829159318","-75.1543985905","4.5","4.7",111,"107",199,"197",9,1,0,"1","1","1"
"LP2tjnXiKSn-Yy7MFsUKLw","40.0084785","-75.0982939","3.0","3.2",11,"9",4,"4",5,0,0,"1","1",NULL
"Lp3WgICkIBq52Q6g7ac67Q","39.9506585","-75.1606944","4.5","4.7",7,"6",34,"32",11,1,0,"1","1",NULL
"-LpG-lx52Mjp7jyJ8YZHZQ","39.9742886","-75.1834252","3.0","3.1",8,"8",18,"18",1,0,0,"1","1",NULL
"lPhKez2cp4T5h_fTWiTJZQ","39.9510096","-75.1674321","3.0",NULL,13,NULL,10,NULL,2,0,0,NULL,"1",NULL
"lPOS2nfG4TuOFQmBEOiNwQ","39.9485985832","-75.164699927","3.0","3.0",74,"69",59,"59",15,1,1,"2","0","3"
"lq3igA-wjYGgDfpx0AG2Sg","39.9530891","-75.1926123","2.0","2.0",9,"9",7,"7",2,0,0,NULL,"0",NULL
"lqBurWf5LxIhUQ0HtXTu_A","40.0650212","-75.2065334","4.0","4.5",13,"11",79,"79",2,0,0,NULL,"1",NULL
"lQqHGyMrCfnPJATp7wUrZQ","39.9944495","-75.0970217","2.5","2.4",16,"10",10,"8",6,0,0,"1","1",NULL
"LQRXcBw2b2licjzJh1GG5w","40.0648947115","-74.9859445267","4.0",NULL,11,NULL,3,NULL,1,0,0,NULL,"1",NULL
"lQTdARrqdKMAcDp1PWpQ9A","39.953049478","-75.1594718185","4.5","4.4",213,"195",507,"490",11,1,0,"1","1","7"
"L-qu3bjkz4Uar55Fxa5JZA","39.9544401037","-75.1542798802","4.5",NULL,7,NULL,2,NULL,NULL,0,0,NULL,"1",NULL
"LQZdcwfqneUIrZTy1VvWfg","39.9671988","-75.140984","4.0","4.2",235,"197",364,"334",16,1,0,"2","1","3"
"lra3ButUZm7ZymM1YSnkWA","39.9536961259","-75.1578691698","3.0","3.2",9,"9",31,"28",4,0,0,"1","1","8"
"lRbHFOIFuusN2WOR_ypQ_A","39.9451562","-75.179105","4.0","4.0",531,"464",976,"929",10,1,0,"2","1","3"
"LRhONqwTJivxeC74p66uMw","40.0139965","-75.1585169","4.0","4.5",8,"6",10,"6",4,0,0,NULL,"1",NULL
"LrMVQ2TlZyS82qTkDM9mxw","40.0236527","-75.1243229","2.0","1.8",26,"19",2,"2",6,0,0,"1","1",NULL
"Lro-qULT-oa4Oz36p1yTwA","40.0618893","-75.0832513","3.0","3.5",11,"10",5,"5",6,0,0,"2","0",NULL
"L_Rwy6oSAnMUY3NCDspxmA","39.941969","-75.154207","4.0","4.1",338,"331",504,"482",14,1,0,"2","1","13"
"lRznUOtLYY2GP_dvc7kmYQ","39.9323249","-75.1639891","4.0","4.2",209,"180",256,"238",12,1,0,"1","1","7"
"Ls3zQR47_wmUkupJXm59oQ","40.0264607","-75.2238352","4.5","4.4",78,"75",114,"112",7,1,0,"1","1",NULL
"lS42krxXMm-HIk7dntRsKQ","39.9529055","-75.204785","3.5","3.4",327,"305",425,"403",13,1,0,"2","1","3"
"LsABs39yNN46P_qVqYloVg","40.0418036","-75.1290898","3.5","3.6",7,"7",20,"20",4,0,0,"2","0",NULL
"LSdg7x7HhUdvYUevvYVHjQ","39.983319","-75.101136","2.5","2.5",8,"6",23,"22",5,0,0,"1","1",NULL
"lsDw9DHpC2XADe5rvxrRQQ","39.950475645","-75.1456904411","3.5","3.4",7,"7",4,"4",7,1,0,NULL,"0","19"
"LsEUy6GZ6hCLnKzLG-n_Og","39.9963587","-75.2344057","3.0","3.2",5,"5",16,"16",8,1,0,"1","0",NULL
"LsEXXMggkiedirw3zuqKoA","40.0847999487","-74.9706085771","2.5","2.5",43,"31",34,"33",10,1,0,"1","1",NULL
"LSGDvJrw_sWQQ9P-fFPhaQ","40.0498721","-75.0950258","3.0","3.1",37,"28",26,"26",9,1,0,"2","1","1"
"LSh18uOYKvYUtVoRXAsrtw","39.9497563","-75.1480623","4.0","4.3",95,"81",461,"399",8,1,1,"2","1","3"
"lSR0JkU7iCnR7sP-8Gjkqw","39.9525531","-75.1397163","4.5",NULL,7,NULL,15,NULL,6,0,0,NULL,"1",NULL
"L-Stayf726lSU3eung6a1Q","39.9782858105","-75.1577934073","2.0","1.8",6,"6",6,"6",2,0,0,NULL,"0",NULL
"LstEK47rU1CBTlTmUm0XkQ","40.0442874","-75.0877403","3.5","3.7",6,"6",36,"36",6,0,0,"1","0",NULL
"LSUa7rauZg6UNErHfuBDKg","39.9707126659","-75.1297071576","3.5","3.2",90,"77",71,"67",8,1,0,"2","1","4"
"L_sXNadtVHjxMw7Yhvkj9Q","39.955454","-75.1549","4.0","4.0",92,"83",127,"127",12,1,0,"2","0","5"
"lSZEa0IsVPWCT6Ym9NF6jw","40.010788133","-75.1877212755","4.5","4.5",159,"149",335,"325",19,1,1,"1","1","1"
"-lT5o2BF6ZvSsh8PvpVOgQ","39.9629294116","-75.1739865249","4.0","4.2",53,"42",72,"64",5,1,0,NULL,"1",NULL
"ltaDKBb6_PMAOAXthRFKLA","40.060177","-75.190676","2.0","2.3",26,"31",14,"14",21,1,1,"2","0",NULL
"ltDKILnZ0VAq0FLa0fp3_g","39.944788","-75.180031","4.0","4.2",9,"9",19,"19",5,0,0,"2","0",NULL
"lThz-RFgLk4gZz2kheXQqg","39.9499371","-75.1602462","3.0","3.2",42,"41",79,"79",4,1,0,"2","0","2"
"LtLbT776NOAjva1ttA2h3w","39.944064","-75.1676029","4.0","4.1",324,"320",454,"446",13,1,0,"2","1","19"
"lT-RDsvFR21X1_5UhFp5Dg","39.946233","-75.1455404","4.0","5.0",9,"1",2,"1",3,0,0,NULL,"1",NULL
"LTSlKMxPKHmOCFluV-j17Q","39.91357","-75.24283","4.0","4.2",46,"40",50,"45",8,1,0,"1","1",NULL
"lU83FgsPHd3XL6J3cPKN9w","40.0784956","-75.0242694","3.5","3.6",14,"15",70,"70",7,1,0,"1","0",NULL
"lU8TnePBqMrWxo9BKAThGA","40.0243322","-75.2207517","4.0","3.8",12,"12",7,"7",8,1,0,NULL,"0",NULL
"Luc4Zxqua--lv9SLErxuWA","39.9531104","-75.1724552","4.0","3.8",29,"29",196,"196",5,1,0,"1","0","1"
"lUg3B3KycJSwWJqZsQ_ZBA","39.9669602","-75.1639195","2.0","2.2",6,"5",4,"4",4,0,0,"1","0",NULL
"lUHztzYjhD743ZuOQvgyMg","39.9470156613","-75.1576062253","3.5","3.6",62,"59",91,"91",12,1,0,"2","0","2"
"LUL2M-R107_ovqrLqg7d6w","39.9687861","-75.1604323","3.5","3.0",7,"8",17,"17",6,1,0,"1","0",NULL
"luv3Y2AjoOhxYRY_u5tRJA","40.0247731","-75.2213162","4.0","4.1",604,"607",789,"730",15,1,0,"2","1","18"
"LUxMJ-3S5F2JHt9u1aPh7g","40.0421193","-75.0549193","3.0","3.3",5,"6",12,"12",4,0,0,NULL,"0",NULL
"luzi9ygrx1X5aAvVg3mR6w","39.957595","-75.241387","3.5","3.5",58,"54",41,"40",11,1,0,"2","1",NULL
"LUzv72OXoXKxs6Tbz37L2w","39.93776","-75.158289","3.5","3.7",22,"25",72,"72",10,1,0,"1","0",NULL
"lV6P5CCe8NmTtrE1ix5Geg","39.9292011","-75.144848","1.0","1.2",5,"6",1,"1",11,1,0,"2","0",NULL
"-lVEVi3vtQ8_L9kKT0bBwQ","39.948372","-75.170851","4.0","4.1",128,"124",147,"147",9,1,0,"3","0","1"
"LVfCt9n02ylrle12sP_-1w","40.074255377","-75.2030780285","3.5","3.6",12,"12",18,"18",3,1,0,"2","0","2"
"LVNt93fRgTR0C-eubUshbQ","39.9489363","-75.1759896","4.0","3.8",246,"249",170,"170",10,1,1,"3","0","3"
"Lvxzjhsupfp4rd2oZbkh4g","39.9599273","-75.1657232","4.5",NULL,10,NULL,8,NULL,NULL,0,0,NULL,"1",NULL
"lvy7KZ_2FpxLgvsqlADqew","39.970698","-75.1297287","3.0","3.0",47,"47",70,"70",9,1,0,"2","0",NULL
"Lw1gzZZGI2GFQc6BI5zyJw","39.960395","-75.169675","3.5","3.5",439,"440",1410,"1395",15,1,1,"2","1","2"
"lWedWkinrM5j13pyimbpbA","39.944043","-75.1695127","4.5","4.3",514,"482",1061,"1011",16,1,0,"2","1","30"
"l-wmZp5VZ9FCNjyitKHlHw","39.9691333","-75.1366833","4.5","4.2",19,"17",32,"31",6,1,0,"1","1","1"
"lwN9FutfBq81GnGWhj5Mng","39.9449215","-75.1799647","4.5","4.4",74,"71",59,"59",9,1,0,"2","1",NULL
"LwX2vbzttWYAdoBoVtfvRg","39.9543092612","-75.2013524735","3.5","3.6",742,"753",2347,"2335",16,1,0,"2","0","15"
"LWxC1AisOHQV-cfo5tprLQ","39.9496713","-75.1442542","3.0","3.7",24,"15",10,"8",7,0,0,NULL,"1",NULL
"lX-H5mJYzs9i8UsPghlvCQ","39.9489898682","-75.1570663452","3.0","3.0",41,"37",86,"80",13,1,0,"1","1","1"
"LxIUCkxSa7YnUCipS43Dbg","39.951647","-75.202795","4.0","3.7",18,"20",10,"10",4,0,0,"1","0",NULL
"lXkjfmdIKGB-WwEuuEEAmw","40.0601522","-75.1907202","3.5","3.4",23,"16",6,"5",10,1,1,"2","1",NULL
"LxM8hN8jRG0rGhlDJhd8XA","40.030807","-75.053964","4.0",NULL,10,NULL,3,NULL,2,0,0,NULL,"1",NULL
"lXVJLzBNEd5qWuoX1d1okQ","39.9583155","-75.1928745","3.0","3.1",190,"166",160,"155",13,1,0,"1","1","11"
"LY6OCkHEwfZtdOoQawNkWg","39.9488451","-75.1612613","4.5","4.7",74,"68",42,"36",7,0,0,"1","0","2"
"LyguE1WMUm35dW72n65Xnw","39.949919","-75.166996","4.0","4.0",63,"66",42,"42",8,1,0,"4","0","3"
"lYjXUWtW7Bv7R_7lmRLp_A","39.9535726","-75.1932774","2.5","2.3",37,"37",14,"14",7,1,1,"2","0","1"
"lYloPAiaWJwWgno4SdxD0Q","39.9521232","-75.1729836","4.0","3.7",132,"124",182,"173",12,1,0,"1","1","1"
"lYMJ_lraMXqKPJycdD3_7Q","39.9408737","-75.2122684","4.5","4.3",26,"28",8,"8",4,0,0,"2","0","1"
"_LyMQFlhNLiXGElj1A-KEA","40.0307077","-75.1183491","2.5","2.5",16,"15",3,"3",4,0,0,"1","1",NULL
